"inp_seg_code","inp_section_id","inp_section_name","inp_loc_from","inp_loc_to","inp_lane","inp_length","inp_area_m2","inp_urban_rural","inp_onrc","inp_adt","inp_heavy_perc","inp_traff_growth_perc","inp_surf_class","inp_surf_date","inp_surf_function","inp_surf_material","inp_surf_life_expected","inp_surf_layers","inp_surf_thick","inp_pave_date","inp_hsd_survey_date","inp_rut_mean","inp_iri_mean","inp_text_mean","inp_maint_pa_ext","inp_maint_poth_ext","inp_rut_rate","inp_iri_rate","inp_text_rate","inp_rainfall"
"5_1354_4770_All",1354,"4_45",4770,5095,"All",325,2892.5,"R","Primary Collector",2012,19,2,"cs",20150225,"R","2CHIP",11,3,36,19950511,20141123,11.5294117647059,3.68764705882353,1.50636363636364,0.6,0.1,0.488208458804305,0.0521710648356661,0.0245674761543537,954.5
"5_1354_5095_All",1354,"4_45",5095,5700,"All",605,5384.5,"R","Primary Collector",2012,19,2,"cs",20110217,"2","2CHIP",14,3,48,20080609,20141123,5.7258064516129,2.53225806451613,1.90844262295082,0,0,0.109378581955777,-0.00183049870488509,-0.136987709833372,954.5
"5_1354_5700_All",1354,"4_45",5700,5850,"All",150,1260,"R","Primary Collector",2012,19,2,"cs",20110217,"2","2CHIP",14,3,48,20080609,20141123,6.1875,2.939375,2.08966666666667,0,0,0.186260358049448,0.0679648768433952,-0.115679878768099,954.5
"5_1354_5850_All",1354,"4_45",5850,6424,"All",574,4821.6,"R","Primary Collector",2012,19,2,"cs",20110217,"2","2CHIP",14,3,48,20080618,20141123,5.1,2.691,2.09396551724138,0,0,0.00561694781930356,-0.00211063190667893,-0.093736018489943,954.5
"5_1354_6424_All",1354,"4_45",6424,6983,"All",559,4695.6,"R","Primary Collector",2012,19,2,"cs",20120320,"2","RACK",8,3,48,19950511,20141123,7.27586206896552,2.90931034482758,1.95166666666667,0,0,0.23175786848572,0.00647529780439771,0.163537811058124,954.5
"5_1354_6983_All",1354,"4_45",6983,7720,"All",737,6190.8,"R","Primary Collector",2012,19,2,"cs",20120320,"2","RACK",8,3,48,19950511,20141123,5.37837837837838,2.56972972972973,1.97864864864865,0,0,0.210441570304229,-0.0366239453141712,-0.206946405450361,954.5
"5_1354_7720_All",1354,"4_45",7720,9052,"All",1332,11188.8,"R","Primary Collector",2012,19,2,"cs",20130225,"2","2CHIP",11,1,16,19950511,20141123,4.95522388059702,2.90126865671642,2.63070895522388,0,0,0.286779385663238,0.0863849182290746,0.323065553899632,954.5
"5_1354_9052_All",1354,"4_45",9052,9100,"All",48,403.2,"R","Primary Collector",2012,19,2,"cs",20101201,"1","RACK",2,3,46,19950511,20141123,12.8333333333333,3.41666666666667,1.683,0,0,0.144105682445007,0.0697901451719759,-0.00241004734453809,954.5
"5_1354_9100_All",1354,"4_45",9100,10134,"All",1034,8685.6,"R","Primary Collector",2012,19,2,"cs",20050203,"R","1CHIP",10,2,27,19950511,20141123,11.0192307692308,3.24365384615385,1.41620192307692,0,0,0.221369508821718,0.103987078511252,0.0888929374208639,954.5
"5_1354_10134_All",1354,"4_45",10134,11270,"All",1136,9315.2,"R","Primary Collector",2012,19,2,"cs",20120320,"2","RACK",8,2,16,20001028,20141123,6.06896551724138,2.69775862068966,1.7584649122807,0,0,0.120604415355248,0.0273560273889057,-0.151717628203403,954.5
"5_1354_11270_All",1354,"4_45",11270,11720,"All",450,3690,"R","Primary Collector",2012,19,2,"cs",20120320,"R","RACK",8,4,40,20070306,20141123,5.97826086956522,2.89065217391304,1.533,0,0,-0.236881581743106,0.0184358237831537,-0.145488056711206,954.5
"5_1354_11720_All",1354,"4_45",11720,12000,"All",280,2296,"R","Primary Collector",2012,19,2,"cs",20060127,"R","2CHIP",12,3,39,19950511,20141123,14.0357142857143,3.24785714285714,1.42285714285714,0,0,0.302627686239138,0.0598543759524659,-0.0248103971480931,954.5
"5_1354_12000_All",1354,"4_45",12000,12633,"All",633,5190.6,"R","Primary Collector",2012,19,2,"cs",20110218,"R","2CHIP",14,4,49,19950511,20141123,10.765625,2.99390625,2.041015625,0,0,0.276799842145992,0.0150812334202001,-0.125686486964154,954.5
"5_1354_12633_All",1354,"4_45",12633,12810,"All",177,1451.4,"R","Primary Collector",2012,19,2,"cs",20040309,"R","2CHIP",14,2,30,19950511,20141123,14.5,4.228,1.68472222222222,0.3,0,0.610110992785031,0.1420753063479,0.0137474194474376,954.5
"5_1354_12810_All",1354,"4_45",12810,13000,"All",190,1558,"R","Primary Collector",2012,19,2,"cs",20130326,"R","2CHIP",11,5,73,19950511,20141123,9.05,2.7535,1.83526315789474,0,0,0.343420074610011,0.0439626654421207,0.075883381738204,954.5
"5_1354_13000_All",1354,"4_45",13000,13730,"All",730,5986,"R","Primary Collector",2012,19,2,"cs",20100218,"R","2CHIP",10,2,30,19950511,20141123,10.7297297297297,2.80797297297297,2.0508904109589,0,0,0.13830929995701,-0.00512917265738553,-0.0260754318306418,954.5
"5_1354_13730_All",1354,"4_45",13730,14030,"All",300,2460,"R","Primary Collector",2012,19,2,"cs",20120320,"2","RACK",9,5,57,20001020,20141123,4.28125,3.6621875,1.493,0,0,-0.19016527781628,0.0319299644099991,-0.14490110437819,954.5
"5_1354_14030_All",1354,"4_45",14030,15987,"All",1957,14090.4,"R","Primary Collector",2012,19,2,"cs",20150224,"R","2CHIP",11,4,46,19950511,20141123,6.73469387755102,3.03505102040816,1.36751282051282,0.5,0,0.0408367694637183,0.00393357962070878,0.115164997316982,954.5
"5_1355_0_All",1355,"4_61",0,1180,"All",1180,10030,"R","Primary Collector",2012,19,2,"cs",20130225,"2","RACK",11,3,43,20021023,20141123,4.26271186440678,2.82220338983051,2.74783898305085,0,0,0.0242147198725861,-0.212833277947156,0.520927600008971,954.5
"5_1355_1180_All",1355,"4_61",1180,1700,"All",520,4420,"R","Primary Collector",2012,19,2,"cs",20120319,"R","2CHIP",13,3,41,19951220,20141123,6.42307692307692,2.87269230769231,2.33076923076923,0,0,0.0317693075802813,0.0740452003616758,-0.158597140638111,954.5
"5_1355_1700_All",1355,"4_61",1700,2100,"All",400,3400,"R","Primary Collector",2012,19,2,"cs",20111209,"R","2CHIP",13,3,41,19951220,20141123,6.225,2.80475,1.995125,0,0,0.0941207917280045,0.0155004603566598,-0.192962494494821,954.5
"5_1355_2100_All",1355,"4_61",2100,2490,"All",390,3315,"R","Primary Collector",2012,19,2,"cs",20111209,"R","2CHIP",13,3,41,19951220,20141123,7.55,2.91925,2.18820512820513,0,0,0.205741089460816,0.00629122127031047,-0.122097170262476,954.5
"5_1355_2490_All",1355,"4_61",2490,3316,"All",826,7021,"R","Primary Collector",2012,19,2,"cs",20080211,"R","2CHIP",13,3,41,19951220,20141123,9.66666666666667,2.98785714285714,1.97024096385542,0,0,0.238804524209528,0.0278043505841267,-0.0500089928777571,954.5
"5_1355_3316_All",1355,"4_61",3316,3956,"All",640,5440,"R","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",13,3,41,20070329,20141123,7.56060606060606,3.07166666666667,1.88384615384615,0,0,0.0558260352803247,0.0564211416532277,-0.00587276412607676,954.5
"5_1355_3956_All",1355,"4_61",3956,4240,"All",284,2414,"R","Primary Collector",2012,19,2,"cs",20080207,"2","2CHIP",13,2,30,20070329,20141123,4.4,2.90366666666667,1.97327586206896,0,0,-0.0828715544770572,0.0596236422121786,-0.0331169785070227,954.5
"5_1355_4240_All",1355,"4_61",4240,4440,"All",200,1700,"R","Primary Collector",2012,19,2,"cs",20080207,"2","2CHIP",13,2,30,20070329,20141123,6,2.6795,2.01875,0,0,0.034860937498523,0.0100807912893347,-0.0448932359047764,954.5
"5_1355_4440_All",1355,"4_61",4440,4646,"All",206,1833.4,"R","Primary Collector",2012,19,2,"cs",20150224,"R","1CHIP",5,4,54,19990102,20141123,7.27272727272727,3.43136363636364,1.75857142857143,0,0,-0.435465564595535,-0.00528145465118893,-0.0542438475413755,954.5
"5_1355_4646_All",1355,"4_61",4646,4913,"All",267,2376.3,"R","Primary Collector",2012,19,2,"cs",20030228,"2","1CHIP",12,2,27,20020201,20141123,8.28571428571429,3.04142857142857,1.66071428571429,0,0,0.225375819155018,0.0200889373046486,-0.0188917160470905,954.5
"5_1355_4913_All",1355,"4_61",4913,5467,"All",554,4930.6,"R","Primary Collector",2012,19,2,"cs",20030228,"R","1CHIP",14,5,59,19990102,20141123,10.3275862068966,3.27137931034483,1.30258928571429,0,0,0.528901754907515,0.0571839456156188,-0.00595920420252941,954.5
"5_1355_5467_All",1355,"4_61",5467,5974,"All",507,4512.3,"R","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",13,3,41,19990102,20141123,8.92307692307692,3.71307692307692,1.4025,0,0,0.151644093452591,0.0943418326460422,-0.0272061134405612,954.5
"5_1355_5974_All",1355,"4_61",5974,6100,"All",126,1121.4,"R","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",13,3,41,19990102,20141123,10.0714285714286,3.61857142857143,1.92730769230769,0,0.1,0.136632125574766,-0.00119323499362837,-0.157596590933152,954.5
"5_1355_6100_All",1355,"4_61",6100,6300,"All",200,1780,"R","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",13,3,41,19990102,20141123,7.75,3.492,2.79875,0,0,0.262422114540415,-0.0147610857325207,-0.0195611679433423,954.5
"5_1355_6300_All",1355,"4_61",6300,6432,"All",132,1174.8,"R","Primary Collector",2012,19,2,"cs",20120217,"2","RACK",9,3,43,19990102,20141123,6.42857142857143,3.37785714285714,1.88178571428571,0,0,-0.419479405291779,-0.438995374469002,-0.229339723670921,954.5
"5_1355_6432_All",1355,"4_61",6432,6602,"All",170,1513,"R","Primary Collector",2012,19,2,"cs",20050203,"R","1CHIP",14,2,27,19990102,20141123,6.8,3.462,2.26,0,0,0.166514983825152,0.0496744340142135,-0.0121164643513462,954.5
"5_1355_6602_All",1355,"4_61",6602,6840,"All",238,2118.2,"R","Primary Collector",2012,19,2,"cs",20090319,"R","2CHIP",6,3,44,19990102,20141123,10.9583333333333,2.35166666666667,1.678125,0,0,0.440910747374364,0.0321425955613911,-0.0244568459110291,954.5
"5_1355_6840_All",1355,"4_61",6840,7020,"All",180,1602,"R","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",11,4,60,19990102,20141123,9.44444444444444,3.38888888888889,1.98222222222222,0,0,0.0507168134725623,0.0982729991088009,0.298641921543337,954.5
"5_1355_7020_All",1355,"4_61",7020,7430,"All",410,3649,"R","Primary Collector",2012,19,2,"cs",20140331,"R","RACK",13,3,40,20071216,20141123,8.28571428571429,3.24119047619048,2.32865853658537,0,0,0.557064902490755,0.118072007335892,0.733102015998395,954.5
"5_1355_7430_All",1355,"4_61",7430,8150,"All",720,6408,"R","Primary Collector",2012,19,2,"cs",20140331,"R","RACK",13,3,38,20080207,20141123,7.78378378378378,3.5522972972973,2.44166666666667,0,0,0.210185790382219,0.135980925220125,0.74789664157878,954.5
"5_1355_8150_All",1355,"4_61",8150,8187,"All",37,329.3,"R","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",11,3,38,20080207,20141123,7.33333333333333,4.50333333333333,2.04125,0,0,0.290819438988425,0.227835696017764,0.631274774533436,954.5
"5_1355_8187_All",1355,"4_61",8187,8360,"All",173,1539.7,"R","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",11,2,32,20080221,20141123,4.77777777777778,3.49277777777778,2.1575,0,0,0.0271482615097002,0.0955195632334322,0.198467446698072,954.5
"5_1355_8360_All",1355,"4_61",8360,8821,"All",461,4102.9,"R","Primary Collector",2012,19,2,"cs",20120324,"2","RACK",8,5,44,19990102,20141123,4.625,2.84270833333333,1.24712765957447,0,0,-0.149681399681134,-0.24259385965256,-0.203734045648808,954.5
"5_1355_8821_All",1355,"4_61",8821,8855,"All",34,316.2,"U","Primary Collector",2012,19,2,"cs",20130311,"R","2CHIP",13,3,41,19990102,20141123,4.5,4.705,1.02333333333333,0,0,0.151997024294246,0.0936191210043676,0.0124906903494214,954.5
"5_1356_0_All",1356,"4_70",0,31,"All",31,350.3,"U","Primary Collector",4590,11,2,"ac",19981110,"R","AC",10,2,29,20060331,20141123,6,10.3225,0.96625,0,0,0.592932141182392,0.988297023822101,-0.00727448353257984,954.5
"5_1356_31_All",1356,"4_70",31,300,"All",269,3308.7,"U","Primary Collector",4590,11,2,"cs",20080115,"2","2CHIP",6,2,28,20060331,20141123,5.32142857142857,4.28892857142857,1.05611111111111,0,0,0.144348701819034,0.0554719432121778,-0.0168887869217441,954.5
"5_1356_300_All",1356,"4_70",300,660,"All",360,6336,"U","Primary Collector",4590,11,2,"cs",20090127,"R","2CHIP",8,3,44,20060331,20141123,6.72222222222222,3.09194444444444,0.643472222222222,0,0,0.213286508104946,0.0981389416689507,0.00526229446117986,954.5
"5_1356_660_All",1356,"4_70",660,1090,"All",430,7052,"U","Primary Collector",4590,11,2,"ac",20100523,"2","AC",12,2,49,20081031,20141123,3.77272727272727,2.51363636363636,0.474418604651163,0,0,0.309133558289624,0.035977091759298,0.0192025299094624,954.5
"5_1356_1090_All",1356,"4_70",1090,1340,"All",250,4625,"U","Primary Collector",4590,11,2,"cs",20120403,"2","RACK",8,5,97,20060331,20141123,3.73076923076923,2.33076923076923,1.2142,0,0,-0.124308797208473,-0.0159626716258554,-0.146191016552192,954.5
"5_1356_1340_All",1356,"4_70",1340,1630,"All",290,4089,"U","Primary Collector",4590,11,2,"cs",20120403,"2","RACK",8,5,82,20060331,20141123,5.1,2.439,1.41534482758621,0,0,-0.154819090508593,0.00379817127434651,-0.158170062139719,954.5
"5_1356_1630_All",1356,"4_70",1630,1708,"All",78,1099.8,"U","Primary Collector",4590,11,2,"cs",20080114,"R","2CHIP",6,3,30,20060331,20141123,14.6,5.832,1.3175,0,0,0.25062044570768,0.188552881627109,-0.131316038854082,954.5
"5_1356_1708_All",1356,"4_70",1708,1970,"All",262,3694.2,"U","Primary Collector",4590,11,2,"cs",20090127,"R","2CHIP",8,3,44,20060331,20141123,10.1785714285714,4.65178571428571,1.55796296296296,0,0,-0.0330019224948179,0.153892211958249,-0.10847339248961,954.5
"5_1356_1970_All",1356,"4_70",1970,2070,"All",100,1040,"R","Primary Collector",4590,11,2,"cs",20090127,"R","2CHIP",8,4,44,20060331,20141123,6.5,2.19916666666667,1.8855,0,0,0.127233775232598,-0.0133392214385337,-0.00328062825780079,954.5
"5_1356_2070_All",1356,"4_70",2070,2338,"All",268,2787.2,"R","Primary Collector",4590,11,2,"cs",20090127,"R","2CHIP",8,2,30,20060331,20141123,8.57142857142857,3.87178571428571,1.62166666666667,0,0,-0.139914164897945,0.0416837009139698,-0.0423626471897369,954.5
"5_1356_2338_All",1356,"4_70",2338,3685,"All",1347,14008.8,"R","Primary Collector",4590,11,2,"cs",20090127,"R","2CHIP",8,4,44,20060331,20141123,7.70289855072464,2.73326086956522,1.47783088235294,0,0,0.108089855139192,-3.38996267742263e-05,-0.0583349048543508,954.5
"5_1356_3685_All",1356,"4_70",3685,4451,"All",766,7966.4,"R","Primary Collector",4590,11,2,"cs",20090127,"R","2CHIP",8,4,44,20060331,20141123,6.80769230769231,2.99807692307692,1.63589743589744,0,0,0.0149486570936234,-0.00169165843756323,-0.0367666547066107,954.5
"5_1356_4451_All",1356,"4_70",4451,4570,"All",119,1237.6,"R","Primary Collector",4590,11,2,"ac",19861225,"R","AC",10,1,35,20060331,20141123,7.85714285714286,3.80928571428571,1.095,0,0,0.174193382118183,0.0118555575706884,0.0731636746812188,954.5
"5_1356_4570_All",1356,"4_70",4570,4756,"All",186,1934.4,"R","Primary Collector",4590,11,2,"cs",20030114,"R","RACK",14,3,30,20060331,20141123,8.85,3.6105,1.29157894736842,0,0,0.147278458029793,0.00458053109114996,-0.0471269123984347,954.5
"5_1356_4756_All",1356,"4_70",4756,5113,"All",357,3712.8,"R","Primary Collector",4590,11,2,"cs",20090217,"R","2CHIP",7,3,44,20060331,20141123,5.18421052631579,3.94052631578947,1.71783783783784,0,0,-0.079947456296727,0.0509603464150552,-0.032740698037109,954.5
"5_1356_5113_All",1356,"4_70",5113,6136,"All",1023,10639.2,"R","Primary Collector",4590,11,2,"cs",20140331,"R","RACK",12,4,48,20060331,20141123,5.83653846153846,2.95673076923077,1.88558252427185,0,0,0.171972316423227,0.0155023170762496,0.657352982417914,954.5
"5_1356_6136_All",1356,"4_70",6136,6390,"All",254,2641.6,"R","Primary Collector",4590,11,2,"cs",20090217,"R","2CHIP",7,3,44,20060331,20141123,6.32142857142857,3.13285714285714,1.64423076923077,0,0,0.22940089858334,-0.00955620081305632,-0.0205354988086452,954.5
"5_1356_6390_All",1356,"4_70",6390,7005,"All",615,6396,"R","Primary Collector",4590,11,2,"cs",20090217,"R","2CHIP",7,3,46,20060331,20141123,6.875,3.4890625,1.6708064516129,0,0,0.0611980492957067,0.0290732037978608,-0.0637245942081443,954.5
"5_1356_7005_All",1356,"4_70",7005,7120,"All",115,1196,"R","Primary Collector",4590,11,2,"cs",20100218,"R","2CHIP",10,4,54,20060331,20141123,8.58333333333333,3.50583333333333,1.61291666666667,0,0,0.010616012629269,-0.0058499412812233,-0.110091144498506,954.5
"5_1356_7120_All",1356,"4_70",7120,7173,"All",53,551.2,"R","Primary Collector",4590,11,2,"cs",20100218,"R","2CHIP",10,4,60,20060331,20141123,6.75,4.38,1.586,0,0,-0.186495314087111,0.118526389213878,-0.0984894143646843,954.5
"5_1486_0_All",1486,"43_111",0,660,"All",660,3498,"R","Secondary Collector",176,12,2,"cs",20061123,"R","RACK",16,3,44,19840202,20141124,3.68181818181818,5.82280303030303,1.63560606060606,0,0,-0.201956159854635,0.0451860001644953,-0.0997819995619495,1398
"5_1486_660_All",1486,"43_111",660,1448,"All",788,4176.4,"R","Secondary Collector",176,12,2,"cs",20061123,"R","RACK",16,3,44,19840202,20141124,4.3,4.213125,1.51594936708861,0,0,-0.104117627825201,0.0314152485628624,-0.106415882518107,1398
"5_1486_1448_All",1486,"43_111",1448,1710,"All",262,1388.6,"R","Secondary Collector",176,12,2,"cs",20061123,"R","RACK",16,3,43,19840202,20141124,5.25,3.92107142857143,1.66037037037037,0,0,0.0717792317844965,0.0816782416949044,0.0185940977662344,1398
"5_1486_1710_All",1486,"43_111",1710,2200,"All",490,2597,"R","Secondary Collector",176,12,2,"cs",20061123,"R","RACK",16,3,43,19840202,20141124,6.98,4.3038,1.81122448979592,0,0,-0.0922654058610361,-0.0255116277485712,-0.0372237716550123,1398
"5_1486_2200_All",1486,"43_111",2200,2700,"All",500,2650,"R","Secondary Collector",176,12,2,"cs",20061123,"R","RACK",16,3,43,19840202,20141124,5.86,4.9252,1.9563,0,0,0.0163185812578218,0.00983570004796445,-0.0914489392198823,1398
"5_1486_2700_All",1486,"43_111",2700,3200,"All",500,2650,"R","Secondary Collector",176,12,2,"cs",20061123,"R","RACK",16,3,43,19840202,20141124,6.48,6.9352,1.6601,0,0,-0.331172291918352,0.0146412849593501,-0.0989853578038084,1398
"5_1486_3200_All",1486,"43_111",3200,3490,"All",290,1537,"R","Secondary Collector",176,12,2,"cs",20030217,"R","RACK",14,3,43,19840202,20141124,7.76666666666667,5.76433333333333,1.60793103448276,0,0,-0.560169932204341,-0.213168263249859,0.0104565105736954,1398
"5_1486_3490_All",1486,"43_111",3490,3781,"All",291,1542.3,"R","Secondary Collector",176,12,2,"cs",20030217,"R","RACK",14,4,58,19840202,20141124,7.15625,4.755625,0.8715,0,0,-0.138353548859846,0.0449619969057148,-0.154631755975226,1398
"5_1486_3781_All",1486,"43_111",3781,4210,"All",429,2273.7,"R","Secondary Collector",176,12,2,"cs",20060111,"2","RACK",12,5,74,19840202,20141124,5.95454545454545,5.42727272727273,1.41953488372093,0,0.1,-0.171780532729238,0.0410154505824481,-0.118815085638451,1398
"5_1486_4210_All",1486,"43_111",4210,4420,"All",210,1113,"R","Secondary Collector",176,12,2,"cs",20130405,"R","2CHIP",11,5,74,19840202,20141124,5.63636363636364,5.19863636363636,2.03047619047619,0,0,-0.880081228925573,-0.123750253385518,0.288814866187377,1398
"5_1486_4420_All",1486,"43_111",4420,5457,"All",1037,5496.1,"R","Secondary Collector",176,12,2,"cs",20050317,"R","RACK",16,3,46,19840202,20141124,6,5.42144230769231,1.57197115384615,0,0,-0.246931904383007,-0.0212945473558751,-0.0519503334650584,1398
"5_1486_5457_All",1486,"43_111",5457,5818,"All",361,1913.3,"R","Secondary Collector",176,12,2,"cs",20080114,"R","2CHIP",6,3,44,19840202,20141124,5.89473684210526,5.61789473684211,1.30932432432432,0,0,-0.448957698445589,-0.010790194471889,-0.200373127488642,1398
"5_1486_5818_All",1486,"43_111",5818,6620,"All",802,4250.6,"R","Secondary Collector",176,12,2,"cs",20050228,"R","VFILL",6,3,38,19840202,20141124,6.6219512195122,4.20012195121951,0.960864197530864,0,0,-0.555249160750308,0.0301001452005971,-0.0933140139605967,1398
"5_1486_6620_All",1486,"43_111",6620,7071,"All",451,2390.3,"R","Secondary Collector",176,12,2,"cs",20050228,"R","VFILL",6,3,38,19840202,20141124,7.26086956521739,5.84782608695652,1.00782608695652,0,0,0.015447776844041,0.0963541027539465,0.0312143904758238,1398
"5_1486_7071_All",1486,"43_111",7071,7770,"All",699,3704.7,"R","Secondary Collector",176,12,2,"cs",20130221,"2","RACK",14,5,68,19840202,20141124,4.01388888888889,4.41513888888889,2.57921428571429,0,0,-1.33382648921405,-0.360718518097842,0.366954564376671,1398
"5_1486_7770_All",1486,"43_111",7770,8200,"All",430,2279,"R","Secondary Collector",176,12,2,"cs",20130221,"2","RACK",14,5,68,19840202,20141124,2.86363636363636,4.31522727272727,2.70290697674419,0,0,-0.575106485882351,-0.264012759143401,0.311589548736802,1398
"5_1486_8200_All",1486,"43_111",8200,9050,"All",850,4505,"R","Secondary Collector",176,12,2,"cs",20130221,"2","RACK",14,5,68,19840202,20141124,4.18604651162791,3.8728488372093,2.65511764705882,0,0,-0.697030033337436,-0.473502141270013,0.424506032711662,1398
"5_1486_9050_All",1486,"43_111",9050,9300,"All",250,1325,"R","Secondary Collector",176,12,2,"cs",20130221,"R","B/S",14,4,54,19840202,20141124,6.69230769230769,4.88730769230769,2.4382,0,0,0.436923226468579,-0.105938056361116,0.754794246511603,1398
"5_1486_9300_All",1486,"43_111",9300,10050,"All",750,3975,"R","Secondary Collector",176,12,2,"cs",20130221,"R","B/S",14,4,54,19840202,20141124,7.65789473684211,4.00421052631579,2.57786666666667,0,0,0.0339232892206201,-0.0173826319627114,0.810551447539985,1398
"5_1486_10050_All",1486,"43_111",10050,10472,"All",422,2236.6,"R","Secondary Collector",176,12,2,"cs",20080114,"R","RACK",12,3,46,19840202,20141124,4.52272727272727,5.01931818181818,1.63244186046512,0,0,-0.0545451782617115,-0.00600849024780713,-0.0898679453215342,1398
"5_1486_10472_All",1486,"43_111",10472,10719,"All",247,1309.1,"R","Secondary Collector",176,12,2,"cs",20080114,"R","2CHIP",5,4,60,19840202,20141124,8.34615384615385,5.62576923076923,0.962,0,0,0.0419074888967016,-0.0795025598569528,-0.146494435126865,1398
"5_1486_10719_All",1486,"43_111",10719,11480,"All",761,4033.3,"R","Secondary Collector",176,12,2,"cs",20061123,"R","RACK",14,3,44,19840202,20141124,4.53846153846154,6.27705128205128,0.726428571428571,0,0,-0.0119705094693857,-0.0127954727118762,-0.090727024776598,1398
"5_1486_11480_All",1486,"43_111",11480,11919,"All",439,2326.7,"R","Secondary Collector",176,12,2,"cs",20020315,"R","RACK",14,2,30,19840202,20141124,5.15909090909091,4.90772727272727,1.05113636363636,0,0,-0.108805026368866,0.0387088965848666,-0.0507184496912845,1398
"5_1486_11919_All",1486,"43_111",11919,12251,"All",332,1759.6,"R","Secondary Collector",176,12,2,"cs",20060112,"R","RACK",13,2,30,19840202,20141124,4.69444444444444,4.60166666666667,1.53885714285714,0,0,-0.11680125125073,0.0645795228364265,-0.0271387443161935,1398
"5_1486_12251_All",1486,"43_111",12251,13750,"All",1499,7944.7,"R","Secondary Collector",176,12,2,"cs",20060112,"R","RACK",13,3,46,19840202,20141124,6.91447368421053,6.09717105263158,1.49326666666666,0,0,-0.249719373755813,-0.139020489152186,-0.118829502975785,1398
"5_1486_13750_All",1486,"43_111",13750,14410,"All",660,3498,"R","Secondary Collector",176,12,2,"cs",20060112,"R","RACK",13,3,46,19840202,20141124,5.30882352941176,4.94632352941177,1.47742424242424,0,0,-0.0281850142959042,-0.0284536950586851,-0.0462657646392204,1398
"5_1486_14410_All",1486,"43_111",14410,16170,"All",1760,9504,"R","Secondary Collector",295,14,2,"cs",20140331,"R","2CHIP",12,3,44,19840202,20141124,5.41011235955056,4.6714606741573,2.77982954545455,0,0,-0.447813927306063,-0.0692960637070812,0.779685336051368,1398
"5_1486_16170_All",1486,"43_111",16170,16550,"All",380,2052,"R","Secondary Collector",295,14,2,"cs",20080114,"R","2CHIP",6,3,44,19840202,20141124,4.125,4.04525,1.51618421052632,0,0,-0.373651224422899,-0.0722033872128927,-0.161710341695588,1398
"5_1486_16550_All",1486,"43_111",16550,17420,"All",870,4698,"R","Secondary Collector",295,14,2,"cs",20030212,"R","RACK",14,3,44,19840202,20141124,5.53409090909091,5.15363636363637,1.40155172413793,0,0,-0.445637273824668,-0.0159614866428322,-0.170591514842296,1398
"5_1486_17420_All",1486,"43_111",17420,18100,"All",680,3672,"R","Secondary Collector",295,14,2,"cs",20030212,"R","RACK",14,4,58,19840202,20141124,7.01470588235294,5.94352941176471,1.26286764705882,0,0,-0.550894228190656,-0.0211984421509385,-0.115401827872859,1398
"5_1486_18100_All",1486,"43_111",18100,19054,"All",954,5151.6,"R","Secondary Collector",295,14,2,"cs",20030212,"R","RACK",14,3,44,19840202,20141124,6.48936170212766,5.14095744680851,1.15210526315789,0,0,-0.392215621337468,-0.0730758006185952,-0.110164146158461,954.5
"5_1643_0_All",1643,"3_158",0,993,"All",993,9234.9,"R","Regional",2198,20,2,"cs",20110412,"R","2CHIP",13,3,40,19830225,20141213,9.33,2.6909,2.094,0,0,0.234298975678133,0.02916716379441,-0.110036306463732,1398
"5_1643_993_All",1643,"3_158",993,1840,"All",847,7877.1,"R","Regional",2198,20,2,"cs",20080310,"2","1CHIP",7,2,27,20051208,20141213,7.02325581395349,2.49197674418605,1.30694117647059,0,0.1,0.231918709802666,0.0183266963345854,-0.0338616574601943,1398
"5_1643_1840_All",1643,"3_158",1840,2110,"All",270,2511,"R","Regional",2198,20,2,"cs",20080317,"2","1CHIP",7,2,27,20051208,20141213,5.53571428571429,2.3675,1.35462962962963,0,0,0.0216305865737285,0.0179558796003728,0.0419060996099262,1398
"5_1643_2110_All",1643,"3_158",2110,2510,"All",400,3720,"R","Regional",2198,20,2,"cs",20150209,"R","2CHIP",10,2,16,19860305,20141213,5.97619047619048,3.06380952380952,1.49525,0.1,0.1,0.0491177817798746,0.0360752885795393,-0.0122195433067806,1398
"5_1643_2510_All",1643,"3_158",2510,2610,"All",100,930,"R","Regional",2198,20,2,"cs",19981211,"R","1CHIP",10,2,30,19860305,20141213,8.33333333333333,4.12,1.478,0,0,0.847243540429184,-0.0434506887142141,-0.0840787452174517,1398
"5_1643_2610_All",1643,"3_158",2610,3200,"All",590,4956,"R","Regional",2198,20,2,"cs",20150210,"R","2CHIP",10,3,38,19860305,20141213,6.28333333333333,3.5565,1.4064406779661,0.4,0.1,0.182306711413326,0.128973766238309,-0.00878049091992376,1398
"5_1643_3200_All",1643,"3_158",3200,4674,"All",1474,12381.6,"R","Regional",2198,20,2,"cs",20150210,"R","2CHIP",10,4,54,19590225,20141213,8.48648648648649,3.63912162162162,1.51398648648649,0.5,0.7,0.268482022224866,0.117849388248539,0.00419944545783888,1398
